subjectId,randCondNum,validationRadio,subjectValidation1,expTime_min,minRespTime_sec,iwould_large,iwould_small,iexpectOther_large,iexpectOther_small,dem_gender,dem_language,val_recognized,val_familiar,val_feedback,Data_Set,HITID,val0(7510),val1(disdain),val2(jealousy),val3(AF25HAS),val4(steal),val5(pia2_D_a2_C),val6(pia2_D_a2_C),Excluded,Notes
955cbe26d30e531a3ac5efb2cdf2aefa0181002c93c6eea180c33553,-11,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_D_a2_C],0,8.80465,29.829,0,-1,2,-1,female,English,I didn-t recognize any of them.,I understood all of them!,None!,11.2,3TX9T2ZCBA1XH0P6PBNM9IMQ8KYZWE,,,,,,pia2_C_a2_C,,0,
95a3761e231de435bb65287168c011579248c8fe45b8f0d2433cf3c9,23,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_C_a2_C],0,15.59085,24.033,1,-1,3,1,female,English,no,understood them all,,11.2,3TX9T2ZCBA1XH0P6PBNM9IMQ8KYZWE,,,,,,pia2_C_a2_C,pia2_C_a2_C,0,
a840aba98a8bbae52f3219ea896440826bfc571224af798857996554,21,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_D_a2_C],0,9.326566667,27.746,-1,-1,-2,1,male,English,no,Yes,no,11.2,3TX9T2ZCBA1XH0P6PBNM9IMQ8KYZWE,,,,,,pia2_C_a2_C,,0,
543026462bcdc6cd6e549c7084fa2bca7208e6610ed5bf27c0cb9fda,1,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_C_a2_C],0,10.39891667,27.961,1,1,2,2,male,English,no,Yes  I was familiar with all terms,Thank you!,11.2,3TX9T2ZCBA1XH0P6PBNM9IMQ8KYZWE,,,,,,,pia2_C_a2_C,0,
f8c5fa51b53a7526d9c591117323d0f1ded1041b0a1084f0d454bd60,31,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_D_a2_C],0,33.37445,62.267,0,-1,2,1,male,English,no,I understood them.  although gratitude and envy don-t seem to fit well.  I wouldn-t have gratitude or envy towards someone who should be willing to share in the first place nor should I have either of those emotions towards someone who stole because I do not want to be a thief. ,GOOD HIT!  I feel as though I could have guessed who would steal and who would split just by looking at the pictures of contestants.  The ones who stole all looked like shady characters.  adding guessing what the contestants would do to the experiment would have been pretty fun or playing the game with another Mturker would have been awesome too.,11.2,3TX9T2ZCBA1XH0P6PBNM9IMQ8KYZWE,,,,,,pia2_C_a2_C,,0,
872ab6202f23b33e1c5fcc7f34cc94485fc1305084a395c7fee6c5b3,-18,[76230  appreciation  apprehension  AF25HAS  steal  pia2_C_a2_D  pia2_D_a2_C],0,7.405366667,16.794,1,-1,-1,-2,female,English,i get the funny face of women,amuse,good survey and well,11.2,3TX9T2ZCBA1XH0P6PBNM9IMQ8KYZWE,76230,appreciation,apprehension,,,pia2_C_a2_D,,0,
6d34c9e3fc7f7e0663b893bb907895864c30bb5d965c94ea771e7516,-28,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_C_a2_C],0,18.61926667,41.073,-1,-1,-1,-2,female,english,no,contempt,it was interesting and fun,11.2,3TX9T2ZCBA1XH0P6PBNM9IMQ8KYZWE,,,,,,pia2_C_a2_C,pia2_C_a2_C,0,
19280050dbc484f661f74278408464079e66bd503d0dc6dd45e246ca,-5,[12246  satisfaction  jealousy  AF25HAS  split  pia2_C_a2_C  pia2_D_a2_C],0,12.42446667,15.72,-1,-1,-3,-2,male,,no,Envy,,11.2,3TX9T2ZCBA1XH0P6PBNM9IMQ8KYZWE,12246,satisfaction,,,split,pia2_C_a2_C,,0,
795c7a8426426fde4ce5418fc39fcf5ec44d7c5ec064108ec0d63c76,-18,[32900  satisfaction  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_C_a2_C],0,13.26243333,37.512,-1,-1,-1,-3,female,english,no,yes,Your audio in the video did not work. Because of this I could not choose accurately with the amount of money on the line. I hope this will not effect my time put into the rest of the survey.,11.2,3TX9T2ZCBA1XH0P6PBNM9IMQ8KYZWE,32900,satisfaction,,,,pia2_C_a2_C,pia2_C_a2_C,0,
2acf7ffd998ed880c1e5ee14efb5470aaebcd8d7fdf55bb7d4c4364e,-9,[7510  disdain  jealousy  AF33ANS  steal  pia2_C_a2_C  pia2_C_a2_C],0,8.1072,24.482,1,1,3,3,male,english,no,yes,no,11.2,3TX9T2ZCBA1XH0P6PBNM9IMQ8KYZWE,,,,AF33ANS,,pia2_C_a2_C,pia2_C_a2_C,0,
66a5c8930436913b41bb6f3414663a2873d4d23e011c717af510efb0,-11,[7510  disdain  jealousy  AF25HAS  split  pia2_C_a2_C  pia2_D_a2_C],0,8.601933333,29.836,0,0,2,-1,male,English,no,yes,Fun,11.2,3TX9T2ZCBA1XH0P6PBNM9IMQ8KYZWE,,,,,split,pia2_C_a2_C,,0,
29272b0f71e7af8af8561703ea4dd08790a329797e59fb9d00c34e35,31,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_C_a2_C],0,19.98633333,53.692,-1,-1,-1,-3,female,English,I did not recognize the videos.  I have never heard of this game show.,I understood them all.,I found it to be very interesting.,11.2,3TX9T2ZCBA1XH0P6PBNM9IMQ8KYZWE,,,,,,,pia2_C_a2_C,0,
53088f86f6128cdc6cb156c913cc79c1127b5dca49dfc324f9410a33,-30,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,9.516916667,30.365,-1,-1,-2,-3,male,English,not that I noticed,Yes I understood them all  I was familiar with all.,Not that I can think of it was great!,11.2,3TX9T2ZCBA1XH0P6PBNM9IMQ8KYZWE,,,,,,,,0,
6b989364cbb59745509c31809e52d3e3a88fb8fbe83eaed709cdd797,18,[12246  disdain  jealousy  AF25HAS  steal  NR  pia2_C_a2_C],0,21.3816,38.439,-1,-1,-3,-3,male,,no,envy,,11.2,3TX9T2ZCBA1XH0P6PBNM9IMQ8KYZWE,12246,,,,,NR,pia2_C_a2_C,0,
21f207ddd0fd2f5033ad9fde363263c63f144899a484e4ee58fb0431,21,[7510  satisfaction  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],0,17.45543333,34.138,0,0,-2,2,female,English,no,Yes I understood all. Least familiar with the look of Contempt.,was fun,11.2,3TX9T2ZCBA1XH0P6PBNM9IMQ8KYZWE,,satisfaction,,,,,,0,
34ec57d6415dbeb4b4b0da442e081deb6fa8e95fd8ce3dbcaec807a8,21,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,20.456,52.365,-1,-1,-2,-3,female,English,No I did not recognize anything.,Yes  I understood all of the emotions.,This was interesting and I wanted to know the outcome of the video in the beginning! I-m going to youtube this show now because it looks interesting! Thank you for the opportunity to participate!,11.2,3TX9T2ZCBA1XH0P6PBNM9IMQ8KYZWE,,,,,,,,0,
ee797a32978732785697ae28091a171c875d6fa100b9803776e02c55,18,[7510  boredom  jealousy  AF25HAS  steal  pia2_D_a2_D  pia2_C_a2_D],0,9.323316667,18.638,1,-1,2,-3,male,English,No,Confusion,This study was different.,11.2,3TX9T2ZCBA1XH0P6PBNM9IMQ8KYZWE,,boredom,,,,pia2_D_a2_D,pia2_C_a2_D,0,
dc7660fd3a4e07336cf149cadb9d5db63eef4ba902c54f33619e7c6d,21,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,11.435,39.688,-1,-1,-2,-2,male,English,I did not recognize any of this.,I recognized all emotions,Thank you for allowing me to participate.,11.2,3TX9T2ZCBA1XH0P6PBNM9IMQ8KYZWE,,,,,,,,0,
0695f4759ed7513324d4974a5a0a7351a64495dfe8460b1707475050,-23,[12246  satisfaction  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_D_a2_C],0,5.962183333,12.154,-1,-1,-3,-3,male,,no,envy,,11.2,3TX9T2ZCBA1XH0P6PBNM9IMQ8KYZWE,12246,satisfaction,,,,pia2_C_a2_C,,0,
2868ce5cd730eccb35d2f0c5e246ac87bdffb3d1a93aad14c9e656b1,18,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,9.6214,29.421,-1,-1,-1,2,female,English,no,I understood all of them. Probably least familiar with envy as I would tend to use the word jealousy.,none,11.2,3TX9T2ZCBA1XH0P6PBNM9IMQ8KYZWE,,,,,,,,0,
304a4aa1208ee82ef7039733e885739f7245fe37e2f613168e860103,-6,[12246  satisfaction  apprehension  AF33ANS  steal  pia2_C_a2_C  pia2_C_a2_D],0,5.7909,21.562,1,1,3,2,male,English,LIKE,JOY,nice,11.2,3TX9T2ZCBA1XH0P6PBNM9IMQ8KYZWE,12246,satisfaction,apprehension,AF33ANS,,pia2_C_a2_C,pia2_C_a2_D,0,
8843453754077600652829e71478d1924c542e00b61b2fdca144c805,-5,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,21.10028333,48.593,-1,-1,-2,-3,male,English,No.,I understood all of the emotions labels. I was least familiar with contempt because I have never experienced it on a major scale.,None. Thank you.,11.2,3TX9T2ZCBA1XH0P6PBNM9IMQ8KYZWE,,,,,,,,0,
fd02f0ce52ac8c22f5fdba1efaa315decc2e7062f44afc115e398cc6,18,[7510  disdain  jealousy  AF25HAS  split  pia2_C_a2_C  pia2_C_a2_C],0,22.67901667,47.85,-1,0,-2,-1,female,English,No,Yes  I think so.,Some of the facial expressions weren-t easy to read. Thanks.,11.2,3TX9T2ZCBA1XH0P6PBNM9IMQ8KYZWE,,,,,split,pia2_C_a2_C,pia2_C_a2_C,0,
942cfcc451bba7971119a6ba5a151c8c458206b73a2eff379dd57b10,8,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,8.56355,25.783,1,1,3,3,male,english,the game show split or steal,yes,play the whole video! It-s fun!,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,,,,,,,0,
8f529368a84a12210c921b5d5e18d2c56fdfb0ef061c6ce11100ca9b,8,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,7.240883333,20.689,-1,0,-1,-1,female,English,No,Yes,,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,,,,,,,0,
6377c4d3583dc89dbcb4b0c0622c933ed1244e87736c77741538897f,2,[7510  satisfaction  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_D_a2_C],0,8.562433333,25.857,0,-1,-1,-2,female,english,no,yes. familiar with them all.,nothing  great hit.,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,satisfaction,,,,pia2_C_a2_C,,0,
5a6262dda418e32877b8767e9f0e49bcf458a853443fdcd6a86d7687,12,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_C_a2_C],0,8.261366667,27.801,0,0,-1,1,male,English,no,yes,very interesting,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,,,,,pia2_C_a2_C,pia2_C_a2_C,0,
f0ab0ea45781ea0979a07b23ee7664b0fb33123fa312ef68bf21af23,-20,[7510  satisfaction  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_C_a2_C],0,8.697283333,31.638,-1,-1,-3,-3,female,english,none,yes  I was familiar with all of them,n/a,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,satisfaction,,,,pia2_C_a2_C,pia2_C_a2_C,0,
0945f784fd4f981bb6372ac488754cd6873025f9df958a566e633290,13,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_C_a2_C],0,9.929883333,31.178,-1,-1,-3,-2,male,English,no,Yes,,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,,,,,pia2_C_a2_C,pia2_C_a2_C,0,
6f8846f276faa3255a8be756ef9abcaa43e95850484d1fedf68c025e,19,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,7.1932,24.087,-1,1,-1,2,female,English,No  I did not,I understood all the labels.,,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,,,,,,,0,
0fcd22783da52a62a3e5f0d0e2272d5d1898782684f6cdfb55d45221,4,[7510  disdain  jealousy  AF25HAS  split  pia2_C_a2_C  pia2_C_a2_C],0,9.658566667,25.533,-1,1,2,-2,male,English,No,I understand,Fun hit,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,,,,split,pia2_C_a2_C,pia2_C_a2_C,0,
84afd40b07cbeeef4bf55ff2de0b118d7f2518cbfc6b825a4ccdab24,9,[7510  disdain  jealousy  AF25HAS  split  pia2_C_a2_C  pia2_D_a2_C],0,9.5573,32.009,-1,-1,-3,-3,female,English,no,yes  I understood them all well,no  thank you,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,,,,split,pia2_C_a2_C,,0,
690e9922f50ca1029302b5ba212c7e09e9e356662a9b0685c0558a2b,-19,[7510  disdain  jealousy  AF11SAS  steal  pia2_D_a2_C  pia2_C_a2_C],0,10.84893333,24.883,0,0,1,1,male,ENGLISH,no,yes,no,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,,,AF11SAS,,,pia2_C_a2_C,0,
39c876559b9fa6796b83b6e24eb859cca15025a9fb2a29b011631cdf,-17,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,11.66675,35.247,-1,-1,-1,-3,male,English,No,Yes,,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,,,,,,,0,
e32f3b7a8fea1e61c378ab008d79dea90b49700384d110d57d2507b4,27,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,9.914266667,29.656,-1,-1,-3,-3,male,English,no,I-m familiar with all of them.,no,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,,,,,,,0,
636b2dcb6e0440a224571fc3205da379e862b952ce770ffcb09bb9b8,-30,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,8.619516667,24.933,-1,1,-3,3,,English,No,Yes  understood,,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,,,,,,,0,
9a62ca6700e0f73926249eb14f03626c138c873e7844b96d4cdb1501,-12,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_C_a2_C],0,6.550266667,18.431,1,1,3,3,male,English,no,yes,,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,,,,,pia2_C_a2_C,pia2_C_a2_C,0,
c84d71b547561f045968498a3e64e3c0fab09ababd09395d1a9fcd96,-12,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_C_a2_C],0,12.30383333,43.528,0,-1,2,2,male,english,no,yes,no,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,,,,,pia2_C_a2_C,pia2_C_a2_C,0,
d9a196772ead849f12cf4e1c8ee2256f622a55d4bd23638c5192e8b8,-23,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_D_a2_C],0,11.82115,38.369,1,1,-1,-1,female,English,none,Nothing was unfamiliar to me  they were all easy to understand,none,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,,,,,pia2_C_a2_C,,0,
d3e508ef7792bde73a672bb94b037d735e0a17ee8d62c241364245b9,-3,[7510  disdain  jealousy  AF25HAS  split  pia2_C_a2_C  pia2_D_a2_C],0,10.15515,24.82,-1,-1,2,3,male,english,No but i wish i had  looks like great tv,yes,Thanks,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,,,,split,pia2_C_a2_C,,0,
6833e9185fa9181a41f1a3cd06d4d13cb2c56ea114a1b769c051c07f,-20,[7510  disdain  jealousy  AF25HAS  split  pia2_C_a2_C  pia2_C_a2_C],0,13.58971667,38.882,-1,1,-2,2,male,english,no,yes. I was least familiar with contempt,,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,,,,split,pia2_C_a2_C,pia2_C_a2_C,0,
f8e1390a7764581323c5e95dcc9693bd7cb45acb0d62a61b966389c3,-5,[32900  satisfaction  apprehension  AF25HAS  split  pia2_D_a2_C  NR],0,7.4763,19.039,-1,0,-2,-1,male,english,it was very clear,confusion,nice very interested.,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,32900,satisfaction,apprehension,,split,,NR,0,
adf96662f08c826fda0d8a7bea04aacefb55afd02c1a5baf329894f0,24,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_C_a2_C],0,9.461933333,30.553,-1,1,-3,2,male,English,No,Yes,,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,,,,,pia2_C_a2_C,pia2_C_a2_C,0,
5d846c60c9363d4ad5c8c49dbd4b5aa7c398d6a9d7d8650f496f7549,14,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_C_a2_C],0,11.56523333,35.492,-1,-1,-3,-3,female,English,no,yes,no,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,,,,,pia2_C_a2_C,pia2_C_a2_C,0,
58dfd24507c866ed958965baef22310d95e1f5bba9b7c536a14ba8fe,-6,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,12.8593,20.787,0,0,1,1,female,English,no,yes,,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,,,,,,,0,
4bc0b35ee135f89a043f334fda0a00e5773fe533f9a53591133d9943,-23,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,7.668316667,26.848,1,1,-2,2,male,English,No,Yes,none,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,,,,,,,0,
5e15f6b9e0ff93fc8b6eba042a421515c84acd1c6e3a3b1c684d367f,-15,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_D_a2_C],0,11.3844,36.378,-1,-1,-2,-1,male,english,no,yes,no,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,,,,,pia2_C_a2_C,,0,
793ce2f4f96dfac11c6d133e165d3e43e24796fbe89c2d7fa2a401df,24,[7510  boredom  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_C_a2_C],0,10.00948333,26.021,1,1,1,-1,female,English,No,Yes  I was least familiar with contempt,No,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,boredom,,,,pia2_C_a2_C,pia2_C_a2_C,0,
03465d930c44b9264ef37e05a4030e5b562ac84e03004e3369a3586f,-29,[7510  satisfaction  jealousy  AF25HAS  steal  pia2_D_a2_D  pia2_C_a2_D],0,6.48465,17.728,1,1,3,3,,English,No,Yes,No,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,satisfaction,,,,pia2_D_a2_D,pia2_C_a2_D,0,
49857bced044464cd8d8dd7750dbeff59249fd5150e06000898a97b4,-7,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_D_a2_C],0,14.1068,47.672,-1,-1,2,-3,female,English,No,Yes,No,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,,,,,pia2_C_a2_C,,0,
50312324ef03c7fae86eab46cb5542e506f99a927a1697abf251dc46,9,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_D_a2_C],0,9.527033333,27.064,1,-1,3,-2,male,English,no,I understood them all.,None,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,,,,,pia2_C_a2_C,,0,
c4cc9a9745844306d77dd4da25da15bfae7ab3f938d92fa7fb510fa7,10,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_D_a2_C],0,7.4098,25.47,-1,-1,-2,-3,female,English,No,Yes,Interesting!,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,,,,,pia2_C_a2_C,,0,
1db127a78885002e7b1544dc51f2f84bb75027e54eda82b80a5b0bb7,-10,[7510  satisfaction  NR  AF25HAS  split  pia2_C_a2_D  pia2_C_a2_C],0,7.226516667,16.381,-1,-1,-2,-2,male,English,no,yes,Intresting,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,satisfaction,NR,,split,pia2_C_a2_D,pia2_C_a2_C,0,
e9d7b1fae88ff4bc850b85e20a98ecacb17b8ff32c70f120f339f5bd,28,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_C_a2_C],0,7.7143,19.11,-1,-1,-2,-2,female,english,none,yes,,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,,,,,pia2_C_a2_C,pia2_C_a2_C,0,
faed71bd02f93ef33af94810730b9a46d9b37c71bcf1b36f02c7570d,29,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,17.60778333,53.894,0,-1,3,-2,female,English,No  I didn-t recognize the show.,Yes. I had a general level of familiarity with the presented emotions.,Not at this time.,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,,,,,,,0,
9d522231b69e08b4a380b6b287405fee066043ae23d9d8af428abf94,-7,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_D_a2_C],0,9.226916667,32.478,-1,-1,-1,1,male,english,none,yes  I understood the emotion labels.,interesting hit  the game looks fun to watch,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,,,,,pia2_C_a2_C,,0,
2244618b8249d8a1bcdde4512f36f3cb4dea292787449b242d6c585b,12,[7510  disdain  jealousy  AF25HAS  split  pia2_C_a2_C  pia2_C_a2_C],0,14.20178333,36.087,0,-1,2,-1,female,,,,,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,,,,split,pia2_C_a2_C,pia2_C_a2_C,0,
b1cbfbc7d91279b8d6ddb47f49ddc3699f473870dfcce1ea55ccf87d,-28,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_C_a2_C],0,13.86176667,28.261,-1,-1,-2,-2,male,English,No,Yes  I understood all of the emotions and I-m equally familiar with all of them.,No,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,,,,,,pia2_C_a2_C,0,
5f447ba4ecac9cf65466bf18fa13e80089292c1fbb847eb7e0bb359e,11,[12246  satisfaction  jealousy  AF25HAS  split  pia2_C_a2_D  pia2_D_a2_C],0,10.44346667,17.784,-1,-1,-3,-2,male,,no,Envy,,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,12246,satisfaction,,,split,pia2_C_a2_D,,0,
f78ad056b22878c1c10b957f149dbe470e0be0fdddd52c6790f63351,-21,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_D_a2_C],0,13.7515,33.575,-1,-1,-1,1,female,English,No,Yes I understood,Very enjoyable!,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,,,,,pia2_C_a2_C,,0,
0726b1d79a2f2f6973a9ddd5fc3af9ca0302b714ad25f445d482950e,29,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_C_a2_C],0,13.41038333,29.651,-1,1,3,3,male,English,I do not recognize the video shown in this HIT,Yes  I certainly did understand the emotion tables.,I kind of wanted to know the outcome of the video. If the Blonde lady tricked the other lady so she could steal the money  or vice versa.,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,,,,,,pia2_C_a2_C,0,
fb27c14f85a6980a2d9a962f543c2bd5421f714aa9c3ffc774e272ba,-12,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,17.0956,64.508,-1,1,1,3,male,English,No,Yes. Contempt was the least familiar.,No,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,,,,,,,0,
519b9f7573297a39daf13f7a849bd1d33c3a85324e0490768ea7e4dd,13,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_D_a2_C],0,14.54576667,42.93,-1,1,-1,3,female,English,no,pride  sympathy,No..Interesting,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,,,,,pia2_C_a2_C,,0,
7069035d5fd5b658aee4747af0fb0f0ec751856a98049e3fdb10dea0,11,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_C_a2_C],0,18.61706667,49.394,0,0,-1,2,female,English,no,none,It was very good. It made me think. Enjoyed it very much.,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,,,,,,pia2_C_a2_C,0,
1a67b0e0aa6eece95f6c54029062d8efeadb5a6e959c18b909ec50dc,25,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_C_a2_C],0,11.62618333,33.97,-1,0,1,2,female,English,I did not,Yes,Super fun  thank you,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,,,,,,pia2_C_a2_C,0,
68927ea6c7d9aff200ed85852e865fff8fb07af989306a53f5fe8d0d,-10,[32900  satisfaction  respect  AF25HAS  split  pia2_D_a2_C  pia2_C_a2_D],0,6.804516667,18.445,-1,-1,-3,-3,male,English,No,Excitement,Very like and interesting,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,32900,satisfaction,respect,,split,,pia2_C_a2_D,0,
15ca7ceca867d349b0538f2125672d7f59c5b191a48f6010a46dbe4c,-6,[7510  disdain  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_D_a2_C],0,12.68161667,36.984,-1,-1,-1,-1,male,English,no,yes,,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,,,,,pia2_C_a2_C,,0,
6cfe52d329e7916fed12496c9cba13532799d0d21ffae89273f70dd2,-11,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,16.69743333,41.61,-1,-1,-1,-1,male,English,no,Yes,No problems. Had fun.,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,,,,,,,0,
bd99af14ee350c0ebb47613d3a298db14b56a872d46fe638cb323160,-17,[7510  NR  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],0,9.544183333,25.936,-1,-1,2,-2,male,english,no,yes,no,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,NR,,,,,,0,
d16e6d27a1a59180065edd9fcaf5a80162e06275cc9ea4f2a2329edb,-17,[7510  boredom  jealousy  AF25HAS  steal  pia2_C_a2_C  pia2_C_a2_C],0,5.51015,10.532,-1,-1,-2,-3,male,english,no,yes,no,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,boredom,,,,pia2_C_a2_C,pia2_C_a2_C,0,
1371ebb2532b9f0e5762f3c51d0a891d8782cbf8a57e1ba176aed775,15,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,24.25158333,68.543,-1,0,1,2,female,English,I don-t think so.,Least familiar with contempt  but I looked it up to make sure I understood more.,,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,,,,,,,0,
1b2934cabb4921457910e76fcf3ba6c6ace0a8a9467cdc4f57e4694c,0,[7510  disdain  NR  AF25HAS  split  pia2_C_a2_C  pia2_C_a2_C],0,7.626933333,23.345,1,-1,1,-2,female,english,no,i understood,no,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,,NR,,split,pia2_C_a2_C,pia2_C_a2_C,0,
40b9eb1f817b1e183b4e1667dc3e2b7f3eb1c78eff80f747a52214b4,14,[7510  disdain  jealousy  AF25HAS  steal  pia2_D_a2_C  pia2_D_a2_C],1,24.15978333,47.287,-1,-1,-2,-2,male,English,No,Yes  I was familiar with all of them,This was an exceedingly interesting and enjoyable HIT.,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,,,,,,,,0,
a25c4fbe1923a5ece173bd330cf2c065291ef03cb11765a46f6ec2ad,3,[12246  satisfaction  NR  AF14AFS  steal  pia2_D_a2_D  pia2_C_a2_C],0,7.578233333,19.999,1,1,2,2,female,,no,envy,,11.3,3511RHPADWE84FRGBGM7E43B16ARL3,12246,satisfaction,NR,AF14AFS,,pia2_D_a2_D,pia2_C_a2_C,0,
